"","Ensembl_ID","logFC","logCPM","LR","PValue","FDR"
"FTSJ1","ENSG00000068438",0.147313513752884,5.53281783835123,0.393133573855241,0.530656844286295,0.638898146612028
"PRR11","ENSG00000068489",0.991927420398616,5.71199592701469,8.66153816732987,0.00324996839884044,0.0143532735155211
"ATP11A","ENSG00000068650",-0.318459890179576,7.08282884057189,0.854316495157398,0.355334083290318,0.475630473751945
"POLR1A","ENSG00000068654",-0.643716255700705,5.8965470067572,4.46414956866829,0.0346133158602223,0.0824411158570091
"LAPTM4A","ENSG00000068697",0.222719945097196,7.01386054394279,1.02960886083101,0.310250552710653,0.429963975282168
"TTC7A","ENSG00000068724",-0.802145335690309,8.58967165010598,9.4288435628563,0.00213598942396058,0.0105627772773706
"IP6K2","ENSG00000068745",-0.559325642974048,6.93973006861326,5.43942669029175,0.0196871303562849,0.0541811011737683
"SRBD1","ENSG00000068784",-0.611471823170351,4.05332784854034,4.572378650616,0.0324914208984557,0.0786317720183874
"KIF2A","ENSG00000068796",-0.578499902141118,5.7115599870045,3.86531400310226,0.0492939690656868,0.106725992027409
"RASGRP2","ENSG00000068831",-1.07683623155222,7.87101016981938,13.8686045620628,0.000196046212497775,0.00181974858180178
"PSME4","ENSG00000068878",-1.40085610766148,7.72865282626797,12.3364119526168,0.000444207993720747,0.00333248129813693
"IFT80","ENSG00000068885",-0.440462989232168,2.90131672669537,1.83499595716925,0.175538585922021,0.278661476522857
"SIRT2","ENSG00000068903",-0.121411107651094,6.17742177044521,0.307721393205313,0.579081806989555,0.680214520265741
"ERLEC1","ENSG00000068912",-0.409596502997052,4.48562761106835,3.03876959565611,0.081297515718168,0.154960387560039
"PPP2R5B","ENSG00000068971",-0.46711845328928,3.38865558920433,2.96828706436209,0.0849117201583777,0.16018928794726
"PYGM","ENSG00000068976",-2.95095584680039,5.21600236156775,40.3608484589175,2.11129838073351e-10,8.5485047013938e-08
"MAST4","ENSG00000069020",-0.949811295787553,4.95374390655815,3.76460930426305,0.0523480862925141,0.111850328369092
"SDK2","ENSG00000069188",-0.412832265697895,7.83609247481764,0.876974315145844,0.34903173137966,0.469429875787143
"NUP133","ENSG00000069248",-0.802657117561523,5.50494328334571,7.01854548510978,0.00806697345882939,0.0279427506602279
"NUCKS1","ENSG00000069275",0.0649905996331167,7.6494549950317,0.0697641985092936,0.791680416450883,0.852508481697525
"VPS35","ENSG00000069329",-0.242534329208475,5.88977239498089,0.961907606609643,0.326706725210623,0.446662089766711
"DNAJA2","ENSG00000069345",-0.322701897834561,5.84334300471817,2.11782477589749,0.145593197104975,0.241757406427766
"BCL3","ENSG00000069399",-0.099360174114101,6.88972626317176,0.0656024938611495,0.797850582935305,0.857355596117295
"KCNAB2","ENSG00000069424",-0.175677982374064,7.16178615364965,0.319602966794733,0.571846345094052,0.674320630774987
"CLEC2D","ENSG00000069493",-0.991225720128768,5.36053239750549,7.61116887153561,0.00580078698309168,0.0218840527916181
"FUNDC1","ENSG00000069509",0.471596344348668,2.8718107952859,2.01226791535231,0.156031916241245,0.255166134814717
"RORA","ENSG00000069667",-0.971546853560486,4.5159685682617,2.99610525147925,0.0834649413174509,0.158060340122967
"TGFBR3","ENSG00000069702",0.763384946511992,3.6422881975475,1.85430250430259,0.173283815712863,0.276016495936088
"PLA2G10","ENSG00000069764",-0.638769086815783,-0.315156687379545,3.16935901265413,0.0750318881543633,0.145777917282695
"ATP1B3","ENSG00000069849",-0.352223704581332,6.44438209587106,2.26683761825056,0.132169354638529,0.224291951862947
"NEDD4","ENSG00000069869",-0.482192437736106,3.84210874507655,1.42152922389295,0.233151864265093,0.346967982601274
"PIGB","ENSG00000069943",-0.322637477415059,3.30053268961601,1.33819454774027,0.24735261445126,0.361705854936677
"MAPK6","ENSG00000069956",-0.864907653275078,6.16874776675648,6.82286143721689,0.00899982563954878,0.0302662307851011
"GNB5","ENSG00000069966",-0.786294989302818,4.71969664842694,9.56344457751671,0.00198490307942901,0.0100093263788289
"RAB27A","ENSG00000069974",0.0324485642790776,4.27656135951443,0.010804055717756,0.91721493224943,0.942260933709282
"HDHD5","ENSG00000069998",0.737230575393261,4.4546565447881,4.02175047795038,0.0449170707541342,0.0998023147047116
"UFD1","ENSG00000070010",-0.915514191984288,5.91667844083748,14.3711418854174,0.000150084920640963,0.00147296781799016
"LRP6","ENSG00000070018",-0.866527986543137,4.46535112297559,5.514491187146,0.0188595584732714,0.0524197205475368
"PHRF1","ENSG00000070047",-1.59326722501638,5.83338496990838,26.212560203336,3.05826884294762e-07,1.48895716412528e-05
"ELP1","ENSG00000070061",-1.22234969361305,5.33520871748843,14.2401637116679,0.000160899551852256,0.00155958459563755
"NUCB2","ENSG00000070081",-0.53487131812682,6.04193437369857,2.68643723790728,0.101205874967659,0.182979834913305
"PFN2","ENSG00000070087",0.79119184651784,1.65423076844495,1.79348014874111,0.180502715870027,0.284925774637811
"SPTB","ENSG00000070182",1.07758433697923,4.77363585326952,4.19582794076069,0.0405235607898049,0.0926661563540312
"DAPP1","ENSG00000070190",-1.3226312124345,3.5704423474151,12.7412634755912,0.000357675987108397,0.00282987618478009
"SLC44A1","ENSG00000070214",0.322831945253025,5.94418588605121,0.559938837652425,0.454284886852993,0.571085667398185
"TMEM260","ENSG00000070269",-0.0476466473659662,3.14141013082395,0.0234094878742113,0.878397017984421,0.914618309612238
"SMG6","ENSG00000070366",-1.38162701556983,5.59042922883991,16.482903051762,4.90907584263854e-05,0.000644067821996435
"EXOC5","ENSG00000070367",-0.164814098270699,5.23041693231241,0.323959328351719,0.569237892770246,0.671936148204669
"CLTCL1","ENSG00000070371",-1.94219142297357,3.01258976082213,16.2245514867501,5.62602481187023e-05,0.000715768724570817
"FGF22","ENSG00000070388",-1.79305855926748,-0.583492537813667,22.8858411488319,1.71913547495403e-06,5.1923938138942e-05
"FSTL3","ENSG00000070404",-0.746922823968122,1.81384755644231,5.08261698395468,0.0241668667431901,0.063020826315429
"DGCR2","ENSG00000070413",-0.591430050329012,5.31683115701036,4.46559928653872,0.0345839560133784,0.0823975334539119
"RNF126","ENSG00000070423",0.280075964456546,5.92247021679414,1.40056242354137,0.236629425319233,0.350584611596077
"MNT","ENSG00000070444",-0.860723485767207,5.35282598786134,10.8046263596809,0.00101246757670982,0.0061136694417374
"ZXDC","ENSG00000070476",-0.60133955938718,5.79245671088476,6.15928218066374,0.0130724247713229,0.0399002221354577
"JMJD6","ENSG00000070495",-0.160804864095336,6.70789503008856,0.286756994905723,0.592306258691473,0.69102752949456
"POLB","ENSG00000070501",-0.526031060304105,5.40620127563156,3.77361975959384,0.0520668411988751,0.11141795463672
"ST6GALNAC1","ENSG00000070526",-0.633757815817256,0.0103899454563067,1.88051079674388,0.17027610371594,0.272333075731903
"WIPI1","ENSG00000070540",0.748897804579159,2.1265282574879,4.38133952542832,0.0363344320208834,0.0853398026560179
"GBA2","ENSG00000070610",-0.338498286311881,4.93017496773438,1.89525476134969,0.168610425333745,0.270451993607034
"NDST1","ENSG00000070614",-0.414055142694483,5.69416063405105,2.36981195713072,0.123701951357831,0.213374050171236
"AP3M2","ENSG00000070718",-0.872975422315217,4.51372761712718,10.2378674745614,0.00137586559618276,0.00768853925428761
"ST6GALNAC2","ENSG00000070731",-1.71903404977803,-0.621192711847435,13.5011716551712,0.000238414545828007,0.00208567228640379
"PABPC1","ENSG00000070756",0.534357152999338,11.4948486872545,5.53828730099633,0.018604782228444,0.0519149738976136
"TESK2","ENSG00000070759",-0.414813148241286,3.78277075000394,3.49584593207957,0.0615229687860992,0.125880655176632
"CFAP20","ENSG00000070761",-0.861462790106775,5.83185360054133,7.59834315602055,0.0058421963144547,0.0219624124887071
"CSNK2A2","ENSG00000070770",0.0891935006990356,5.7124192660298,0.183932239139377,0.668015489777556,0.755090649977695
"EIF2B3","ENSG00000070785",0.129012976144612,3.35435731531054,0.173945940036731,0.676628474387332,0.76146646547157
"TCOF1","ENSG00000070814",-1.80187151336207,7.31435894779161,28.4487957267517,9.62095926671357e-08,6.47398508097495e-06
"CDC42","ENSG00000070831",-0.747783231289735,8.88839614972305,9.39252819414425,0.00217871548408922,0.0107175445025062
"OSBPL3","ENSG00000070882",-0.992384805201123,4.42077021173942,6.68601314846183,0.00971722800031926,0.0320849429850967
"SLC12A3","ENSG00000070915",-0.0894772353824676,1.50714333366542,0.0181742376615759,0.892760628330184,0.92485556226014
"RAD18","ENSG00000070950",-0.365399773622751,4.82487835145731,1.49838870988153,0.220919451752224,0.332719166215592
"ATP2B1","ENSG00000070961",-1.13580035096185,5.71583812695948,6.24585515452278,0.0124484264507169,0.0385164397222804
"NCK2","ENSG00000071051",-0.325685779444975,5.14494572174416,1.40371919065557,0.236101848183792,0.350064225143525
"MAP4K4","ENSG00000071054",-0.436536882109078,8.06406275429259,3.25132985157305,0.0713655343053695,0.140595500693829
"MGAT4A","ENSG00000071073",-0.226896963919974,5.83763963740753,0.583515194962594,0.444937765882388,0.562381456689608
"RPL31","ENSG00000071082",1.11794354343909,10.2909997630331,10.3156095512618,0.0013190972064671,0.00744954896965384
"WDR1","ENSG00000071127",-0.498607798330724,7.81088738083833,4.32470587660205,0.0375629053935472,0.0876860176360178
"SNX13","ENSG00000071189",-1.22203724883666,5.07471811280542,10.871517168741,0.000976544988792848,0.00594790157115121
"ARHGAP10","ENSG00000071205",-0.564688224967746,2.22222206026054,1.3618681163121,0.243213982974601,0.357406650553792
"RPS6KA2","ENSG00000071242",-1.32938973349395,3.44722803309081,10.0728356573862,0.00150471272448566,0.00820542099904372
"ING3","ENSG00000071243",-0.423421502404275,5.55041822606464,1.64586439827541,0.199522744540202,0.308030036078749
"VASH1","ENSG00000071246",0.705894431628461,2.05869900288271,3.31445362714714,0.0686731447667722,0.136594460712333
"BUD23","ENSG00000071462",-0.247740208712969,6.31305179541162,1.20903696515874,0.271522932375021,0.388657633217051
"SEL1L","ENSG00000071537",-0.678753418325819,5.79786151341278,3.80966095947073,0.0509577642022595,0.109532357680748
"TRIP13","ENSG00000071539",0.940462684626493,3.10647531475494,5.53013448617716,0.0186916685885318,0.0520891280643372
"ATP6AP1","ENSG00000071553",0.276012579854975,6.28061234077442,1.19817259560443,0.273687223674091,0.390941727933671
"TCF3","ENSG00000071564",0.0743961977569147,8.93961357613919,0.0736664313101301,0.786071400341631,0.8483079842296
"TRIB2","ENSG00000071575",-0.44283626084844,4.29234311960267,1.07829125805981,0.299080127916884,0.418768397152796
"DAZAP1","ENSG00000071626",-0.29287692489472,6.90842186939119,1.54404022459575,0.214017426282339,0.324555335581666
"MBD3","ENSG00000071655",-0.387251846626981,5.33822716588614,2.4521638507723,0.117362980777754,0.205123614221842
"HLTF","ENSG00000071794",-0.932197292531721,3.25536709906315,5.83158307287118,0.015740952291669,0.0459370631226808
"FAM50A","ENSG00000071859",0.522375536790189,4.59392645463153,3.06999165201771,0.0797498812924292,0.152747773004454
"FAM3A","ENSG00000071889",0.446443363518079,4.77150821490649,3.02230926474038,0.0821264456415454,0.156260509216826
"CPSF1","ENSG00000071894",0.0884073636105052,7.40410667752011,0.12119118162925,0.727746130895981,0.801327557877925
"CYBRD1","ENSG00000071967",0.310635516303037,3.48495985136864,0.597738223204189,0.439442299929039,0.557460097440635
"PDCD2","ENSG00000071994",0.61653355266226,5.56799168548265,6.92689236369687,0.00849090996533667,0.0289866124343689
"RDH11","ENSG00000072042",0.396512480889517,5.0356587809056,2.7546806565463,0.0969701768665038,0.177172148020257
"PRKACA","ENSG00000072062",0.559292697251344,6.11387489109197,3.84303785548726,0.0499529374512478,0.107823654324643
"ADGRL1","ENSG00000072071",-0.667792289939166,5.47445170794353,4.18542505946257,0.0407729869814955,0.0930651080205792
"ACTN1","ENSG00000072110",-0.43124573562761,6.31831341474682,1.5588198528925,0.211838100177718,0.322127020974885
"ZFYVE26","ENSG00000072121",-1.01650997778684,5.66912945378948,10.2090117523281,0.00139756043377376,0.00776897587401549
"EPN2","ENSG00000072134",0.18001141091743,1.94510242308278,0.12667081083724,0.721909142110148,0.797139223180921
"PTPN18","ENSG00000072135",0.586438205198048,6.99578376355424,2.5491478386883,0.110353761845023,0.195394621341472
"LIMS2","ENSG00000072163",0.108149811896531,4.3555877362946,0.0583110882277325,0.809185525987108,0.865291843680443
"SPEG","ENSG00000072195",-0.904568883598663,0.382368977320961,3.74882286741275,0.0528447145531337,0.112655774537633
"LNX1","ENSG00000072201",-1.17236714654889,1.06386665518294,12.3321212004379,0.000445230191597366,0.00333486143510184
"ALDH3A2","ENSG00000072210",1.200239002197,3.26605198705159,9.54006569298209,0.00201034547844353,0.0100944142021745
"TFRC","ENSG00000072274",-0.770523593724359,7.53387010745223,5.18765614013256,0.022747875925078,0.0602699369610193
"SREBF1","ENSG00000072310",-1.10329205693852,6.44334259078934,12.8777369673508,0.000332514077667051,0.00266093019927759
"AFF4","ENSG00000072364",-1.05653566975898,8.1672812723037,8.29608489346858,0.00397306381114278,0.0165426594038598
"UBE2D1","ENSG00000072401",0.487698251049046,4.2594234301179,2.07145407293279,0.150078374288868,0.247418339547216
"PALS1","ENSG00000072415",-1.24705647083845,5.29179113029386,10.8113138752005,0.00100881682619812,0.00610006782305027
"RHOBTB1","ENSG00000072422",0.0458040427476345,2.17310492101213,0.00522387923215462,0.942381938838851,0.960780113593639
"SMC1A","ENSG00000072501",-0.442839304609939,7.32517485610484,2.09602975125995,0.147682179873578,0.244408921990288
"HSD17B10","ENSG00000072506",0.626987716371375,5.06497281167334,3.61623882992285,0.0572180924039457,0.119221697990767
"MARK2","ENSG00000072518",-0.754125573747485,6.10415651417271,11.1526658135795,0.000839110043014929,0.00532186522811257
"HMMR","ENSG00000072571",0.276296605046103,2.9378047014145,0.817751609766837,0.365838363433839,0.486326397647661
"CHFR","ENSG00000072609",-0.59397798765318,5.85436869763269,3.76702057167347,0.0522726657455807,0.111737851461469
"P4HA2","ENSG00000072682",-0.994800332461968,3.61696085493622,6.50198932709252,0.0107753863102063,0.0345303732521946
"NFATC3","ENSG00000072736",-0.783834948783807,6.79014890144577,7.54853702874078,0.00600588150745622,0.0223540844128451
"TRNT1","ENSG00000072756",-1.19376779634273,3.80097002888161,14.9030176623999,0.000113181791224339,0.00120527685894225
"ACADVL","ENSG00000072778",-0.730765115009443,7.04719235795488,9.88153656795174,0.00166945467667455,0.00885423131829741
"STK10","ENSG00000072786",-0.735120410908627,7.23606837384398,7.22973427081091,0.00717058202791584,0.0255140508841391
"FBXW11","ENSG00000072803",-1.11299690148541,5.52685297727125,16.7454655383249,4.27442961662769e-05,0.000586149796011739
"ACAP1","ENSG00000072818",-0.690553893529044,6.02714402189871,5.05764664850692,0.0245175087511459,0.0636899468830988
"DERL2","ENSG00000072849",-0.0914413792873842,5.41898130104966,0.135411241290903,0.712886160472515,0.789751488601987
"SIDT1","ENSG00000072858",-0.284667835203788,5.25405535616629,0.698408648540166,0.403318928555776,0.522809922227367
"NDE1","ENSG00000072864",-0.499463514217144,6.47989026814116,3.0949903008292,0.078533620134135,0.151005920593488
"IRAG1","ENSG00000072952",1.12869878874914,3.28970653631013,5.77884735660182,0.016220174924742,0.0469037589341626
"TMEM38A","ENSG00000072954",-0.431831216622425,0.823801907426799,0.836357872138194,0.360440503060916,0.480910139226359
"AP1M1","ENSG00000072958",-0.0384297826669266,6.05676000464182,0.0229754465896974,0.879520940257092,0.915532627721503
"PVR","ENSG00000073008",1.16237993242306,0.852360683004451,3.9730828872465,0.0462330537768569,0.101800182555072
"XRCC1","ENSG00000073050",0.498065322883543,4.74044693228117,3.75525290783389,0.0526418314809432,0.112277452455704
"SCARB1","ENSG00000073060",0.176569933772251,6.07700844997293,0.337932938898092,0.561024805697838,0.665192801853274
"MCM2","ENSG00000073111",0.21980487272272,6.04023392347273,0.401798213181223,0.526162042985619,0.634871800145765
"PANX2","ENSG00000073150",-0.93151790855072,3.13190823110809,3.74232639898417,0.0530505344265681,0.112971249555033
"SELENOO","ENSG00000073169",-0.964681805236892,6.32180475378588,12.0861765034067,0.000507970374691895,0.00366831926425587
"ALPK1","ENSG00000073331",-1.26040431558551,4.19057760837765,10.3429914505485,0.00129967210850046,0.00736217303134598
"LLGL2","ENSG00000073350",0.0331573902122766,3.42302539377754,0.0115387066383477,0.914457080103451,0.940076012929976
"PDE8A","ENSG00000073417",-1.25439301494305,4.77844655316897,12.2505618160654,0.000465118097304925,0.00343887315813835
"CLCN4","ENSG00000073464",0.517879916209715,1.51139096825103,1.31877835357442,0.250811415740513,0.365508018360771
"NLE1","ENSG00000073536",0.992657621132141,4.0458632589828,13.2756736201042,0.000268872259877045,0.00227531702276591
"SDHA","ENSG00000073578",-1.93033517019706,4.78987481368571,28.8892935576881,7.66353425057128e-08,5.46274321842158e-06
"SMARCE1","ENSG00000073584",-1.39753044751771,4.14932592504794,16.43217175158,5.04221566725417e-05,0.000657208477784362
